dolum_id,dolum_baslangic,dolum_bitis,istasyon_kodu,tank_no,akaryakit_turu,dolum_oncesi_hacim,dolum_sonrasi_hacim,dolum_brut,dolum_net,sicaklik,merkeze_gelis_tarihi
858,2026-03-31 17:41:00,2026-03-31 17:58:00,IST_006,4,KB 95 Oktan Excellium,1014.64,5230.4,4273.88,4215.76,26.33,
859,2026-01-02 10:40:00,2026-01-02 10:54:00,IST_007,4,KB 95 Oktan Excellium,1904.48,8614.52,6779.55,6710.04,23.54,2026-01-02 12:00:00
860,2026-01-03 11:02:00,2026-01-03 11:19:00,IST_007,1,Motorin(Excellium),6478.49,14425.03,7975.84,7946.54,19.37,2026-01-03 15:30:00
861,2026-01-03 17:40:00,2026-01-03 17:45:00,IST_007,3,Motorin(Excellium),2124.08,9941.02,7855.33,7816.94,20.82,
862,2026-01-04 13:38:00,2026-01-04 13:49:00,IST_007,2,KB 95 Oktan Excellium,1965.94,8513.15,6585.05,6547.21,19.79,2026-01-04 16:00:00
863,2026-01-04 17:35:00,2026-01-04 17:51:00,IST_007,1,Motorin(Excellium),7164.45,19304.62,12262.76,12140.17,26.9,2026-01-04 23:00:00
864,2026-01-04 20:34:00,2026-01-04 20:58:00,IST_007,3,Motorin(Excellium),4660.44,12337.27,7763.58,7676.83,28.3,2026-01-05 01:00:00
865,2026-01-05 13:07:00,2026-01-05 13:25:00,IST_007,4,KB 95 Oktan Excellium,2269.06,8315.26,6117.54,6046.2,24.72,2026-01-05 16:30:00
866,2026-01-06 16:03:00,2026-01-06 16:23:00,IST_007,3,Motorin(Excellium),5305.98,18099.11,12932.29,12793.13,27.81,2026-01-06 23:30:00
867,2026-01-07 13:08:00,2026-01-07 13:21:00,IST_007,1,Motorin(Excellium),6190.39,11036.53,4898.24,4846.14,27.66,2026-01-07 17:30:00
868,2026-01-07 20:31:00,2026-01-07 20:52:00,IST_007,2,KB 95 Oktan Excellium,2248.48,8252.51,6095.47,6004.03,27.5,2026-01-07 23:00:00
869,2026-01-08 12:38:00,2026-01-08 12:47:00,IST_007,1,Motorin(Excellium),6811.88,16161.02,9442.08,9349.14,26.72,2026-01-08 14:00:00
870,2026-01-09 11:33:00,2026-01-09 11:46:00,IST_007,4,KB 95 Oktan Excellium,1777.48,8306.37,6613.79,6528.89,,2026-01-09 19:00:00
871,2026-01-09 18:39:00,2026-01-09 18:48:00,IST_007,3,Motorin(Excellium),5415.35,10093.04,4727.2,4677.69,27.47,2026-01-09 23:00:00
872,2026-01-10 15:38:00,2026-01-10 15:54:00,IST_007,1,Motorin(Excellium),6158.24,13615.33,7546.96,7457.09,,
873,2026-01-11 13:30:00,2026-01-11 13:51:00,IST_007,2,KB 95 Oktan Excellium,2462.59,8533.87,6157.6,6071.28,26.68,2026-01-11 21:00:00
874,2026-01-11 16:10:00,2026-01-11 16:22:00,IST_007,3,Motorin(Excellium),2301.83,9816.11,7583.86,7514.28,25.92,2026-01-11 22:30:00
875,2026-01-11 23:07:00,2026-01-11 23:16:00,IST_007,1,Motorin(Excellium),6157.36,11090.76,4982.68,4933.4,26.77,2026-01-12 04:30:00
876,2026-01-12 12:00:00,2026-01-12 12:20:00,IST_007,3,Motorin(Excellium),5554.7,10256.29,4729.5,4701.59,,2026-01-12 18:30:00
877,2026-01-12 23:38:00,2026-01-12 23:55:00,IST_007,1,Motorin(Excellium),5980.45,15464.85,9544.63,9484.4,22.51,2026-01-13 02:00:00
878,2026-01-13 10:31:00,2026-01-13 10:58:00,IST_007,4,KB 95 Oktan Excellium,1809.9,8548.42,6776.34,6738.52,19.65,2026-01-13 15:00:00
879,2026-01-13 13:31:00,2026-01-13 13:46:00,IST_007,3,Motorin(Excellium),5299.32,10221.22,4973.22,4921.9,27.28,2026-01-13 16:00:00
880,2026-01-14 15:05:00,2026-01-14 15:16:00,IST_007,1,Motorin(Excellium),7277.92,16653.93,9441.22,9376.01,,2026-01-14 19:30:00
881,2026-01-14 16:34:00,2026-01-14 16:58:00,IST_007,2,KB 95 Oktan Excellium,2365.91,8391.77,6124.74,6025.86,28.45,2026-01-14 20:00:00
882,2026-01-14 21:31:00,2026-01-14 21:56:00,IST_007,3,Motorin(Excellium),4193.21,16589.33,12551.05,12396.12,29.7,
883,2026-01-15 23:45:00,2026-01-16 00:10:00,IST_007,3,Motorin(Excellium),11334.12,15659.17,4333.7,4325.05,22.26,2026-01-16 00:30:00
884,2026-01-15 23:45:00,2026-01-16 00:10:00,IST_007,4,KB 95 Oktan Excellium,3212.21,7745.04,4541.89,4532.83,22.2,2026-01-16 00:30:00
885,2026-01-16 14:30:00,2026-01-16 14:53:00,IST_007,1,Motorin(Excellium),6618.19,11471.5,4886.02,4853.31,22.97,
886,2026-01-17 14:31:00,2026-01-17 14:48:00,IST_007,1,Motorin(Excellium),6389.17,16001.04,9709.86,9611.87,,2026-01-17 22:00:00
887,2026-01-18 00:08:00,2026-01-18 00:19:00,IST_007,2,KB 95 Oktan Excellium,2037.01,8112.31,6173.66,6075.3,28.28,2026-01-18 02:30:00
888,2026-01-18 18:36:00,2026-01-18 18:55:00,IST_007,3,Motorin(Excellium),3771.08,15750.21,12068.05,11979.13,23.77,2026-01-18 21:00:00
889,2026-01-19 16:02:00,2026-01-19 16:22:00,IST_007,4,KB 95 Oktan Excellium,2326.6,8374.72,6145.56,6048.12,28.21,2026-01-19 17:30:00
890,2026-01-19 17:36:00,2026-01-19 17:52:00,IST_007,1,Motorin(Excellium),5562.99,10430.42,4926.82,4867.43,29.35,2026-01-20 01:00:00
891,2026-01-20 17:03:00,2026-01-20 17:27:00,IST_007,1,Motorin(Excellium),,18556.15,13079.18,12981.96,23.85,2026-01-20 22:30:00
892,2026-01-21 14:31:00,2026-01-21 14:47:00,IST_007,3,Motorin(Excellium),4381.6,9254.35,4923.88,4872.75,27.36,2026-01-21 20:00:00
893,2026-01-21 15:00:00,2026-01-21 15:27:00,IST_007,2,KB 95 Oktan Excellium,1876.42,8070.23,6260.08,6193.81,23.82,2026-01-21 20:30:00
894,2026-01-22 10:37:00,2026-01-22 10:56:00,IST_007,3,Motorin(Excellium),5160.09,10039.45,4920.0,4879.36,24.83,
895,2026-01-22 23:31:00,2026-01-22 23:49:00,IST_007,4,KB 95 Oktan Excellium,2070.99,8108.38,6091.17,6037.39,22.36,2026-01-23 07:00:00
896,2026-01-23 12:34:00,2026-01-23 12:50:00,IST_007,3,Motorin(Excellium),5367.75,10014.32,4690.79,4646.57,26.22,2026-01-23 16:00:00
897,2026-01-23 13:34:00,2026-01-23 13:47:00,IST_007,1,Motorin(Excellium),,12715.65,7792.88,7697.0,29.65,2026-01-23 17:00:00
898,2026-01-24 10:08:00,2026-01-24 10:20:00,IST_007,1,Motorin(Excellium),7026.25,19390.86,12420.16,12364.61,20.32,2026-01-24 12:30:00
899,2026-01-24 14:02:00,2026-01-24 14:20:00,IST_007,3,Motorin(Excellium),4980.39,14684.54,9808.38,9704.15,27.65,2026-01-24 20:30:00
900,2026-01-25 10:01:00,2026-01-25 10:23:00,IST_007,2,KB 95 Oktan Excellium,1547.77,6493.41,5003.96,4945.64,24.71,
901,2026-01-26 14:00:00,2026-01-26 14:25:00,IST_007,3,Motorin(Excellium),5935.92,10536.59,4653.47,4600.67,28.51,2026-01-26 15:30:00
902,2026-01-26 14:35:00,2026-01-26 14:58:00,IST_007,4,KB 95 Oktan Excellium,2910.48,8955.87,6103.88,6045.39,22.99,2026-01-26 16:00:00
903,2026-01-26 19:33:00,2026-01-26 19:53:00,IST_007,1,Motorin(Excellium),6138.9,18213.67,12164.11,12074.77,23.74,2026-01-26 23:00:00
904,2026-01-27 15:40:00,2026-01-27 15:52:00,IST_007,2,KB 95 Oktan Excellium,2189.2,8252.25,6171.04,6063.05,29.58,2026-01-27 20:00:00
905,2026-01-27 21:32:00,2026-01-27 21:56:00,IST_007,3,Motorin(Excellium),4521.83,9226.53,4759.08,4704.7,28.6,2026-01-28 00:00:00
906,2026-01-29 14:00:00,2026-01-29 14:15:00,IST_007,3,Motorin(Excellium),3189.35,8074.99,4936.59,4885.64,,2026-01-29 21:30:00
907,2026-01-29 15:34:00,2026-01-29 15:50:00,IST_007,1,Motorin(Excellium),,14713.94,9594.57,9486.42,28.42,2026-01-29 20:00:00
908,2026-01-29 21:37:00,2026-01-29 21:57:00,IST_007,4,KB 95 Oktan Excellium,1884.55,7909.1,6111.57,6024.55,26.87,2026-01-30 03:00:00
909,2026-01-30 15:34:00,2026-01-30 15:46:00,IST_007,3,Motorin(Excellium),2698.53,10525.94,7918.57,7827.41,,2026-01-30 21:00:00
910,2026-01-30 21:05:00,2026-01-30 21:21:00,IST_007,2,KB 95 Oktan Excellium,2201.73,8217.56,6115.72,6015.83,28.61,2026-01-31 04:30:00
911,2026-01-31 12:37:00,2026-01-31 12:58:00,IST_007,1,Motorin(Excellium),,10555.93,5036.38,4986.2,26.86,
912,2026-02-01 10:34:00,2026-02-01 10:50:00,IST_007,3,Motorin(Excellium),4214.11,11873.77,7732.2,7659.66,26.17,2026-02-01 17:00:00
913,2026-02-01 17:36:00,2026-02-01 17:51:00,IST_007,1,Motorin(Excellium),4553.79,9501.53,5005.32,4947.74,,2026-02-01 22:00:00
914,2026-02-02 12:11:00,2026-02-02 12:23:00,IST_007,1,Motorin(Excellium),5763.54,10747.57,5034.68,4984.03,26.98,2026-02-02 13:30:00
915,2026-02-02 12:05:00,2026-02-02 12:25:00,IST_007,4,KB 95 Oktan Excellium,2342.64,8425.33,6149.96,6082.69,24.11,2026-02-02 17:30:00
916,2026-02-03 10:39:00,2026-02-03 10:50:00,IST_007,3,Motorin(Excellium),,15660.17,12152.86,12073.59,22.77,2026-02-03 17:00:00
917,2026-02-03 13:09:00,2026-02-03 13:20:00,IST_007,2,KB 95 Oktan Excellium,2546.24,8549.53,6084.6,6003.29,26.14,2026-02-03 19:30:00
918,2026-02-03 17:30:00,2026-02-03 17:45:00,IST_007,1,Motorin(Excellium),5028.26,12621.5,7670.82,7593.24,27.04,2026-02-03 21:00:00
919,2026-02-05 02:09:00,2026-02-05 02:15:00,IST_007,1,Motorin(Excellium),6097.67,13659.17,7596.15,7561.5,20.43,2026-02-05 03:30:00
920,2026-02-05 19:31:00,2026-02-05 19:48:00,IST_007,3,Motorin(Excellium),4956.61,17571.39,12742.84,12614.78,26.96,2026-02-05 21:00:00
921,2026-02-06 00:34:00,2026-02-06 00:58:00,IST_007,4,KB 95 Oktan Excellium,2414.58,7106.95,4760.34,4692.37,26.9,2026-02-06 05:00:00
922,2026-02-06 15:40:00,2026-02-06 15:48:00,IST_007,1,Motorin(Excellium),6640.96,14007.59,7450.51,7366.63,28.4,2026-02-06 22:00:00
923,2026-02-07 17:10:00,2026-02-07 17:24:00,IST_007,2,KB 95 Oktan Excellium,1578.79,8195.26,6668.12,6616.47,21.46,2026-02-07 21:30:00
924,2026-02-07 22:37:00,2026-02-07 22:46:00,IST_007,1,Motorin(Excellium),6127.06,15776.65,9753.64,9649.59,27.7,2026-02-08 01:00:00
925,2026-02-08 21:38:00,2026-02-08 21:50:00,IST_007,4,KB 95 Oktan Excellium,1927.31,6607.52,4708.92,4680.21,20.08,2026-02-09 04:00:00
926,2026-02-09 01:31:00,2026-02-09 01:54:00,IST_007,3,Motorin(Excellium),,12537.91,7793.5,7720.17,26.2,
927,2026-02-09 19:01:00,2026-02-09 19:18:00,IST_007,1,Motorin(Excellium),6191.23,15580.76,9490.75,9389.53,,2026-02-10 02:30:00
928,2026-02-10 18:01:00,2026-02-10 18:28:00,IST_007,3,Motorin(Excellium),5275.29,13243.11,8049.29,7967.82,27.05,2026-02-10 21:30:00
929,2026-02-11 12:30:00,2026-02-11 12:49:00,IST_007,2,KB 95 Oktan Excellium,1599.8,6530.79,5009.19,4930.99,28.01,2026-02-11 15:00:00
930,2026-02-11 19:03:00,2026-02-11 19:17:00,IST_007,4,KB 95 Oktan Excellium,1914.06,7926.23,6099.07,6012.17,26.87,
931,2026-02-11 20:34:00,2026-02-11 20:52:00,IST_007,1,Motorin(Excellium),5255.89,17654.37,12541.56,12398.48,28.58,2026-02-11 22:00:00
932,2026-02-12 19:32:00,2026-02-12 19:46:00,IST_007,3,Motorin(Excellium),4484.58,9223.71,4788.62,4739.13,27.3,2026-02-12 21:00:00
933,2026-02-13 20:32:00,2026-02-13 20:46:00,IST_007,3,Motorin(Excellium),4708.46,9705.6,5050.42,4997.14,27.56,2026-02-14 03:00:00
934,2026-02-13 23:32:00,2026-02-13 23:55:00,IST_007,2,KB 95 Oktan Excellium,1796.14,7871.17,6143.78,6075.03,24.33,2026-02-14 01:00:00
935,2026-02-14 01:38:00,2026-02-14 01:56:00,IST_007,1,Motorin(Excellium),6795.67,19322.24,12622.96,12526.57,24.09,
936,2026-02-15 10:07:00,2026-02-15 10:19:00,IST_007,3,Motorin(Excellium),5215.8,14696.25,9512.33,9480.45,18.99,2026-02-15 16:30:00
937,2026-02-15 16:04:00,2026-02-15 16:18:00,IST_007,4,KB 95 Oktan Excellium,1261.68,8015.91,6862.9,6754.23,28.19,2026-02-15 23:30:00
938,2026-02-16 21:35:00,2026-02-16 21:54:00,IST_007,1,Motorin(Excellium),6703.92,14507.75,7879.68,7803.83,26.46,2026-02-17 01:00:00
939,2026-02-17 20:03:00,2026-02-17 20:22:00,IST_007,3,Motorin(Excellium),4525.86,12272.85,7825.94,7746.99,27.01,2026-02-18 03:30:00
940,2026-02-18 00:01:00,2026-02-18 00:22:00,IST_007,2,KB 95 Oktan Excellium,1990.69,8085.91,6170.64,6095.22,25.19,2026-02-18 01:30:00
941,2026-02-18 19:08:00,2026-02-18 19:25:00,IST_007,1,Motorin(Excellium),,18396.83,13041.07,12966.21,21.83,2026-02-18 23:30:00
942,2026-02-19 13:36:00,2026-02-19 13:51:00,IST_007,4,KB 95 Oktan Excellium,1413.01,8307.53,6976.01,6894.52,24.73,2026-02-19 16:00:00
943,2026-02-19 20:30:00,2026-02-19 20:45:00,IST_007,3,Motorin(Excellium),3648.27,11317.65,7704.38,7669.38,20.41,2026-02-20 01:00:00
944,2026-02-20 23:03:00,2026-02-20 23:28:00,IST_007,2,KB 95 Oktan Excellium,2127.91,8161.94,6071.14,6034.03,20.09,2026-02-21 02:30:00
945,2026-02-21 11:02:00,2026-02-21 11:24:00,IST_007,1,Motorin(Excellium),6607.32,16176.61,9637.86,9569.29,23.47,2026-02-21 14:30:00
946,2026-02-21 15:02:00,2026-02-21 15:27:00,IST_007,3,Motorin(Excellium),4576.9,14534.25,10005.26,9957.35,20.7,2026-02-21 22:30:00
947,2026-02-23 11:08:00,2026-02-23 11:21:00,IST_007,1,Motorin(Excellium),6252.65,11108.38,4884.39,4855.73,21.98,2026-02-23 15:30:00
948,2026-02-23 13:09:00,2026-02-23 13:22:00,IST_007,4,KB 95 Oktan Excellium,2045.59,8441.72,6431.5,6396.13,19.58,2026-02-23 19:30:00
949,2026-02-23 17:40:00,2026-02-23 17:50:00,IST_007,3,Motorin(Excellium),4295.91,12040.19,7783.8,7744.28,21.04,
950,2026-02-24 14:33:00,2026-02-24 14:46:00,IST_007,1,Motorin(Excellium),5937.6,15500.21,9632.2,9562.61,23.6,2026-02-24 18:00:00
951,2026-02-24 16:36:00,2026-02-24 16:48:00,IST_007,2,KB 95 Oktan Excellium,2358.19,8423.78,6143.98,6065.59,25.63,2026-02-24 23:00:00
952,2026-02-25 16:08:00,2026-02-25 16:18:00,IST_007,3,Motorin(Excellium),3622.42,12962.24,9425.76,9339.82,25.85,
953,2026-02-26 15:34:00,2026-02-26 15:57:00,IST_007,1,Motorin(Excellium),5780.0,10593.35,4855.44,4813.35,25.32,2026-02-26 20:00:00
954,2026-02-26 15:31:00,2026-02-26 15:56:00,IST_007,4,KB 95 Oktan Excellium,2922.71,8930.96,6064.2,6008.25,22.69,2026-02-26 17:00:00
955,2026-02-27 14:08:00,2026-02-27 14:23:00,IST_007,3,Motorin(Excellium),4694.93,9419.91,4750.71,4724.98,,2026-02-27 18:30:00
956,2026-02-27 14:38:00,2026-02-27 14:50:00,IST_007,1,Motorin(Excellium),5916.37,10646.26,4767.45,4729.89,,
957,2026-02-28 15:30:00,2026-02-28 15:55:00,IST_007,3,Motorin(Excellium),4674.43,14200.34,9588.45,9525.91,22.76,2026-02-28 22:00:00
958,2026-02-28 17:36:00,2026-02-28 17:50:00,IST_007,1,Motorin(Excellium),,15917.43,12146.93,12042.45,25.24,2026-02-28 22:00:00
959,2026-02-28 17:37:00,2026-02-28 17:50:00,IST_007,2,KB 95 Oktan Excellium,991.19,7858.25,6938.31,6867.06,23.56,2026-02-28 19:00:00
960,2026-03-02 12:06:00,2026-03-02 12:15:00,IST_007,4,KB 95 Oktan Excellium,2501.13,8501.52,6017.79,6000.39,17.41,2026-03-02 15:30:00
961,2026-03-02 15:07:00,2026-03-02 15:25:00,IST_007,1,Motorin(Excellium),,12324.67,4677.44,4664.38,18.32,2026-03-02 20:30:00
962,2026-03-02 18:40:00,2026-03-02 18:49:00,IST_007,3,Motorin(Excellium),4845.76,12785.79,8021.19,7940.03,27.05,2026-03-02 20:00:00
963,2026-03-03 11:32:00,2026-03-03 11:51:00,IST_007,2,KB 95 Oktan Excellium,2354.82,8415.39,6113.51,6060.57,,2026-03-03 16:00:00
964,2026-03-03 17:08:00,2026-03-03 17:20:00,IST_007,1,Motorin(Excellium),6278.02,15682.66,9485.14,9404.64,25.1,2026-03-03 22:30:00
965,2026-03-04 12:35:00,2026-03-04 12:56:00,IST_007,3,Motorin(Excellium),5135.73,14369.93,9294.19,9234.2,22.68,2026-03-04 20:00:00
966,2026-03-05 11:32:00,2026-03-05 11:58:00,IST_007,1,Motorin(Excellium),7521.51,12306.32,4793.73,4784.81,17.22,2026-03-05 18:00:00
967,2026-03-05 12:08:00,2026-03-05 12:22:00,IST_007,4,KB 95 Oktan Excellium,2647.37,8650.33,6066.3,6002.96,23.7,
968,2026-03-06 12:10:00,2026-03-06 12:22:00,IST_007,1,Motorin(Excellium),7090.58,19164.63,12110.14,12074.05,18.55,2026-03-06 18:30:00
969,2026-03-06 13:09:00,2026-03-06 13:24:00,IST_007,3,Motorin(Excellium),5303.66,17602.98,12368.47,12299.32,21.66,2026-03-06 19:30:00
970,2026-03-07 17:07:00,2026-03-07 17:17:00,IST_007,2,KB 95 Oktan Excellium,1103.83,7593.06,6512.5,6489.23,17.98,2026-03-07 22:30:00
971,2026-03-08 15:35:00,2026-03-08 15:57:00,IST_007,1,Motorin(Excellium),7912.99,12556.52,4677.69,4643.53,,2026-03-08 23:00:00
972,2026-03-09 11:01:00,2026-03-09 11:20:00,IST_007,3,Motorin(Excellium),4861.65,14179.29,9328.65,9317.64,16.41,2026-03-09 15:30:00
973,2026-03-09 17:37:00,2026-03-09 17:51:00,IST_007,4,KB 95 Oktan Excellium,1054.37,8031.02,7064.38,6976.65,25.35,2026-03-09 21:00:00
974,2026-03-09 23:35:00,2026-03-09 23:54:00,IST_007,1,Motorin(Excellium),5941.2,15349.02,9448.75,9407.82,20.16,
975,2026-03-10 13:05:00,2026-03-10 13:19:00,IST_007,2,KB 95 Oktan Excellium,2612.96,8614.2,6063.93,6001.24,23.61,2026-03-10 16:30:00
976,2026-03-11 17:36:00,2026-03-11 17:46:00,IST_007,3,Motorin(Excellium),4529.22,9318.2,4822.38,4788.98,23.24,
977,2026-03-11 21:35:00,2026-03-11 21:50:00,IST_007,1,Motorin(Excellium),4720.3,16841.78,12174.33,12121.48,20.17,2026-03-12 02:00:00
978,2026-03-12 15:38:00,2026-03-12 15:47:00,IST_007,4,KB 95 Oktan Excellium,,8593.43,6095.71,6071.7,18.28,2026-03-12 22:00:00
979,2026-03-12 22:09:00,2026-03-12 22:17:00,IST_007,3,Motorin(Excellium),3229.11,12483.05,9330.12,9253.94,24.72,2026-03-13 04:30:00
980,2026-03-14 13:08:00,2026-03-14 13:27:00,IST_007,1,Motorin(Excellium),6850.72,19511.94,12760.8,12661.22,24.29,2026-03-14 20:30:00
981,2026-03-14 13:10:00,2026-03-14 13:28:00,IST_007,2,KB 95 Oktan Excellium,1294.46,8168.06,6893.79,6873.6,17.44,2026-03-14 14:30:00
982,2026-03-14 15:07:00,2026-03-14 15:18:00,IST_007,3,Motorin(Excellium),5200.71,12792.26,7636.55,7591.55,22.02,2026-03-14 17:30:00
983,2026-03-15 23:30:00,2026-03-15 23:45:00,IST_007,4,KB 95 Oktan Excellium,2157.03,8234.27,6111.25,6077.24,19.64,2026-03-16 03:00:00
984,2026-03-16 11:08:00,2026-03-16 11:16:00,IST_007,3,Motorin(Excellium),4964.65,14500.73,9593.95,9536.08,22.18,2026-03-16 18:30:00
985,2026-03-17 14:30:00,2026-03-17 14:45:00,IST_007,1,Motorin(Excellium),4331.17,16554.21,12243.02,12223.04,16.94,2026-03-17 17:00:00
986,2026-03-17 20:05:00,2026-03-17 20:24:00,IST_007,2,KB 95 Oktan Excellium,1948.92,7974.11,6091.24,6025.19,24.04,2026-03-18 03:30:00
987,2026-03-18 17:40:00,2026-03-18 17:48:00,IST_007,3,Motorin(Excellium),3054.46,12486.29,9518.21,9431.83,25.8,2026-03-19 01:00:00
988,2026-03-19 14:01:00,2026-03-19 14:15:00,IST_007,1,Motorin(Excellium),6841.67,19759.94,13017.29,12918.27,24.06,
989,2026-03-19 23:10:00,2026-03-19 23:16:00,IST_007,4,KB 95 Oktan Excellium,1787.25,7879.02,6140.84,6091.77,21.66,
990,2026-03-20 15:11:00,2026-03-20 15:22:00,IST_007,3,Motorin(Excellium),5483.96,10381.66,4928.93,4897.7,22.54,2026-03-20 17:30:00
991,2026-03-21 12:35:00,2026-03-21 12:45:00,IST_007,2,KB 95 Oktan Excellium,1951.81,8508.34,6603.45,6556.53,20.92,2026-03-21 18:00:00
992,2026-03-21 17:02:00,2026-03-21 17:20:00,IST_007,3,Motorin(Excellium),5201.73,9859.76,4700.44,4658.03,25.74,2026-03-21 18:30:00
993,2026-03-22 11:32:00,2026-03-22 11:45:00,IST_007,1,Motorin(Excellium),,16289.63,9641.99,9579.94,22.66,
994,2026-03-22 17:11:00,2026-03-22 17:23:00,IST_007,3,Motorin(Excellium),5249.75,10030.66,4824.49,4780.91,25.75,2026-03-22 18:30:00
995,2026-03-23 16:39:00,2026-03-23 16:46:00,IST_007,4,KB 95 Oktan Excellium,1610.58,8384.18,6840.17,6773.6,23.11,2026-03-23 18:00:00
996,2026-03-24 11:08:00,2026-03-24 11:27:00,IST_007,3,Motorin(Excellium),4374.06,12002.37,7676.78,7628.31,22.52,2026-03-24 14:30:00
997,2026-03-24 15:39:00,2026-03-24 15:54:00,IST_007,1,Motorin(Excellium),5156.34,9912.32,4801.75,4755.98,26.35,2026-03-24 20:00:00
998,2026-03-24 20:02:00,2026-03-24 20:25:00,IST_007,2,KB 95 Oktan Excellium,2173.27,8213.8,6127.41,6040.53,26.82,2026-03-24 21:30:00
999,2026-03-25 15:41:00,2026-03-25 15:52:00,IST_007,1,Motorin(Excellium),5780.1,15729.79,10039.24,9949.69,25.62,2026-03-25 22:00:00
1000,2026-03-26 11:09:00,2026-03-26 11:28:00,IST_007,3,Motorin(Excellium),3956.63,8915.11,4996.21,4958.48,23.99,
1001,2026-03-26 18:10:00,2026-03-26 18:20:00,IST_007,4,KB 95 Oktan Excellium,1975.9,8014.45,6110.51,6038.55,24.81,2026-03-26 23:30:00
1002,2026-03-27 10:08:00,2026-03-27 10:25:00,IST_007,1,Motorin(Excellium),6341.4,15626.12,9347.3,9284.72,22.97,
1003,2026-03-27 15:09:00,2026-03-27 15:19:00,IST_007,3,Motorin(Excellium),,10871.57,7474.32,7416.88,24.15,2026-03-27 17:30:00
1004,2026-03-28 16:37:00,2026-03-28 16:52:00,IST_007,2,KB 95 Oktan Excellium,2404.92,8457.67,6137.05,6052.75,,2026-03-28 22:00:00
1005,2026-03-28 23:03:00,2026-03-28 23:20:00,IST_007,3,Motorin(Excellium),4043.45,13554.09,9604.58,9510.64,26.64,2026-03-29 05:30:00
1006,2026-03-29 12:03:00,2026-03-29 12:18:00,IST_007,1,Motorin(Excellium),5420.95,18248.72,12947.4,12827.77,26.0,2026-03-29 14:30:00
1007,2026-03-29 22:35:00,2026-03-29 22:53:00,IST_007,4,KB 95 Oktan Excellium,1812.46,7872.17,6090.51,6059.71,19.21,2026-03-30 05:00:00
1008,2026-03-31 11:31:00,2026-03-31 11:51:00,IST_007,3,Motorin(Excellium),4482.18,17407.03,12975.95,12924.85,19.69,2026-03-31 14:00:00
1009,2026-03-31 22:11:00,2026-03-31 22:21:00,IST_007,2,KB 95 Oktan Excellium,2165.49,8212.26,6126.79,6046.77,25.88,2026-04-01 01:30:00
1010,2026-03-31 23:31:00,2026-03-31 23:55:00,IST_007,1,Motorin(Excellium),5101.55,9995.33,4914.09,4893.78,19.92,2026-04-01 05:00:00
1011,2026-01-02 14:09:00,2026-01-02 14:18:00,IST_008,1,Motorin(Excellium),5044.39,13006.39,8039.31,7962.0,26.45,2026-01-02 20:30:00
1012,2026-01-02 19:02:00,2026-01-02 19:25:00,IST_008,3,Motorin(Excellium),5029.6,17068.37,12083.61,12038.77,19.42,
1013,2026-01-03 15:02:00,2026-01-03 15:28:00,IST_008,2,KB 95 Oktan Excellium,1224.61,5494.37,4291.66,4269.76,19.25,2026-01-03 19:30:00
1014,2026-01-04 13:41:00,2026-01-04 13:50:00,IST_008,1,Motorin(Excellium),4240.93,11699.67,7542.02,7458.74,28.15,2026-01-04 18:00:00
1015,2026-01-06 11:37:00,2026-01-06 11:52:00,IST_008,1,Motorin(Excellium),3484.24,13190.86,9803.27,9706.62,26.74,2026-01-06 18:00:00
1016,2026-01-07 15:38:00,2026-01-07 15:47:00,IST_008,2,KB 95 Oktan Excellium,1086.46,5601.78,4578.61,4515.32,26.52,2026-01-07 20:00:00
1017,2026-01-07 22:10:00,2026-01-07 22:25:00,IST_008,3,Motorin(Excellium),,15910.42,12124.39,12004.58,26.76,2026-01-08 00:30:00
1018,2026-01-08 14:09:00,2026-01-08 14:26:00,IST_008,1,Motorin(Excellium),,14981.56,9891.81,9798.23,26.26,
1019,2026-01-10 17:00:00,2026-01-10 17:27:00,IST_008,2,KB 95 Oktan Excellium,1385.44,5594.22,4250.19,4208.78,23.12,
1020,2026-01-10 22:11:00,2026-01-10 22:26:00,IST_008,1,Motorin(Excellium),,12238.79,7993.73,7911.61,27.23,2026-01-11 01:30:00
1021,2026-01-11 22:41:00,2026-01-11 22:45:00,IST_008,3,Motorin(Excellium),4254.87,9095.78,4898.67,4840.91,29.04,2026-01-12 01:00:00
1022,2026-01-12 14:04:00,2026-01-12 14:27:00,IST_008,1,Motorin(Excellium),4040.35,12020.29,8066.36,7979.94,27.75,2026-01-12 16:30:00
1023,2026-01-13 15:30:00,2026-01-13 15:47:00,IST_008,3,Motorin(Excellium),4792.01,14760.98,10082.3,9968.97,28.38,2026-01-13 23:00:00
1024,2026-01-13 20:32:00,2026-01-13 20:52:00,IST_008,2,KB 95 Oktan Excellium,1490.91,5695.92,4257.25,4205.01,,2026-01-13 22:00:00
1025,2026-01-14 15:34:00,2026-01-14 15:48:00,IST_008,1,Motorin(Excellium),4038.09,8923.99,4935.38,4885.9,26.93,2026-01-14 23:00:00
1026,2026-01-15 10:31:00,2026-01-15 10:49:00,IST_008,1,Motorin(Excellium),5240.38,12790.79,7633.23,7550.41,,2026-01-15 12:00:00
1027,2026-01-17 14:00:00,2026-01-17 14:21:00,IST_008,1,Motorin(Excellium),3621.17,13103.59,9587.3,9482.42,,2026-01-17 19:30:00
1028,2026-01-17 18:31:00,2026-01-17 18:54:00,IST_008,2,KB 95 Oktan Excellium,1249.17,5475.16,4268.51,4225.99,23.3,
